"Year","CH","10","#","High","Artist"
"1941","5","-","-","8","Tommy Dorsey & His Orchestra"
"1941","5","-","-","11","Bob Wills & His Texas Playboys"
"1941","2","-","-","11","Bing Crosby"
"1941","1","-","-","19","Jimmy Dorsey & His Orchestra"
"1941","1","-","-","14","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra & Connie Haines & Pied Pipers)"
"1941","1","-","-","14","Eddy Duchin & His Orchestra"
"1941","1","-","-","16","Woody Herman & His Orchestra"
"1941","1","-","-","16","Ginny Simms"
"1941","4","-","-","12","Sammy Kaye & His Orchestra"
"1941","13","-","1","1","Guy Lombardo & His Royal Canadians"
"1941","5","-","-","13","Glenn Miller & His Orchestra"
"1941","2","-","-","15","Bob Chester & His Orchestra"
"1941","3","-","-","15","Ink Spots"
"1941","4","-","-","8","Hal Kemp & His Orchestra"
"1941","2","-","-","13","Joan Merrill"
"1941","2","-","-","15","Glenn Miller & His Orchestra"
"1941","1","-","-","20","Charlie Barnet & His Orchestra"
"1941","1","-","-","16","Xavier Cugat & His Waldorf-Astoria Orchestra"
"1941","2","-","-","10","Benny Goodman & His Orchestra"
"1941","1","-","-","12","Art Jarrett & His Orchestra"
"1941","1","-","-","16","Jack Leonard"
"1941","1","-","-","14","Freddy Martin & His Orchestra"
"1941","4","-","-","16","Vaughn Monroe & His Orchestra"
"1941","2","-","-","17","Erskine Hawkins & His Orchestra"
"1941","2","-","-","14","Sammy Kaye & His Orchestra"
"1941","17","-","-","8","Kay Kyser & His Orchestra"
"1941","3","-","-","16","Glenn Miller & His Orchestra"
"1941","2","-","-","16","Vaughn Monroe & His Orchestra"
"1941","7","-","-","10","Andrews Sisters"
"1941","1","-","-","19","Charlie Barnet & His Orchestra"
"1941","3","-","-","4","Bing Crosby"
"1941","14","-","-","9","Bing Crosby"
"1941","1","-","-","18","Bob Crosby & His Orchestra"
"1941","1","-","-","17","Gene Krupa & His Orchestra"
"1941","1","-","-","18","Teddy Powell & His Orchestra"
"1941","6","-","-","7","Blue Barron & His Orchestra"
"1941","2","-","-","11","Les Brown & His Orchestra"
"1941","2","-","-","18","Glenn Miller & His Orchestra"
"1941","1","-","-","18","Mitchell Ayres & His Fashions in Music"
"1941","1","-","-","17","Bob Chester & His Orchestra"
"1941","1","-","-","16","Xavier Cugat & His Waldorf-Astoria Orchestra"
"1941","1","-","-","22","Al Donahue & His Orchestra"
"1941","1","-","-","17","Sam Donahue & His Orchestra"
"1941","2","-","-","23","Jimmy Dorsey & His Orchestra"
"1941","1","-","-","20","Benny Goodman & His Orchestra (Vocal Helen Forrest)"
"1941","1","-","-","17","Benny Goodman & His Orchestra (Vocal Helen Forrest)"
"1941","1","-","-","15","Harry James & His Orchestra (Vocal Dick Haymes)"
"1941","1","-","-","18","Harry James & His Orchestra"
"1941","1","-","-","19","Hal Kemp & His Orchestra"
"1941","2","-","-","22","Kay Kyser & His Orchestra"
"1941","1","-","-","21","Clyde Lucas & His California Dons"
"1941","1","-","-","21","Enric Madriguera & His Orchestra"
"1941","1","-","-","19","Freddy Martin & His Orchestra"
"1941","1","-","-","21","Frankie Masters & His Orchestra"
"1941","1","-","-","18","Glenn Miller & His Orchestra"
"1941","1","-","-","20","Jan Savitt & His Orchestra"
"1941","1","-","-","15","Charlie Spivak & His Orchestra"
"1941","3","-","-","15","Claude Thornhill & His Orchestra"
"1941","1","-","-","22","Bobby Byrne & His Orchestra"
"1941","1","-","-","19","Bing Crosby"
"1941","1","-","-","20","Bing Crosby"
"1941","1","-","-","19","Bing Crosby"
"1941","1","-","-","23","Xavier Cugat & His Waldorf-Astoria Orchestra"
"1941","1","-","-","15","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra)"
"1941","8","-","-","7","Woody Herman & His Orchestra"
"1941","1","-","-","22","Jesters"
"1941","1","-","-","19","Wayne King & His Orchestra"
"1941","2","-","-","16","Glenn Miller & His Orchestra"
"1941","1","-","-","18","Glenn Miller & His Orchestra"
"1941","1","-","-","24","Vaughn Monroe & His Orchestra"
"1941","1","-","-","21","Tony Pastor & His Orchestra"
"1941","1","-","-","16","Claude Thornhill & His Orchestra"
"1941","1","-","-","23","Bea Wain"
"1941","1","-","-","22","Ted Weems & His Orchestra"
"1941","2","-","-","11","Ted Weems & His Orchestra"
"1941","13","-","1","1","Sammy Kaye & His Orchestra"
"1941","6","-","-","3","Guy Lombardo & His Royal Canadians"
"1941","5","-","-","6","Dick Jurgens & His Orchestra"
"1941","11","-","-","7","Dick Jurgens & His Orchestra"
"1941","15","-","-","8","Horace Heidt & His Orchestra"
"1941","11","-","-","8","Bea Wain"
"1941","8","-","-","8","Woody Herman & His Orchestra"
"1941","8","-","-","9","Glenn Miller & His Orchestra"
"1941","11","-","-","10","Andrews Sisters"
"1941","10","-","-","10","Horace Heidt & His Orchestra"
"1941","6","-","-","11","Andrews Sisters"
"1941","5","-","-","11","Guy Lombardo & His Royal Canadians"
"1941","3","-","-","11","Glenn Miller & His Orchestra"
"1941","9","-","-","12","Andrews Sisters"
"1941","9","-","-","13","Kay Kyser & His Orchestra"
"1941","6","-","-","14","Horace Heidt & His Orchestra"
"1941","4","-","-","14","Una mae Carlisle"
"1941","1","-","-","14","Freddy Martin & His Orchestra"
"1941","1","-","-","16","Gene Krupa & His Orchestra"
"1941","2","-","-","19","Ink Spots"
"1941","2","-","-","19","Gene Krupa & His Orchestra"
"1941","3","-","-","20","Henri Rene & His Orchestra"
"1941","2","-","-","20","Andrews Sisters"
"1941","2","-","-","20","Bing Crosby"
"1941","2","-","-","21","Dinah Shore"
"1941","2","-","-","21","Orrin Tucker & His Orchestra"
"1941","1","-","-","21","Tommy Dorsey & His Orchestra"
"1941","1","-","-","21","Eddy Duchin & His Orchestra"
"1941","1","-","-","21","Erskine Hawkins & His Orchestra"
"1941","1","-","-","21","Art Kassel & His Kassels-in-the-Air"
"1941","1","-","-","21","Jack Leonard"
"1941","1","-","-","21","Guy Lombardo & His Royal Canadians"
"1941","1","-","-","21","Frankie Masters & His Orchestra"
"1941","1","-","-","21","Texas Jim Robertson"
"1941","1","-","-","21","Lawrence Welk & His Orchestra"
"1941","1","-","-","21","Lawrence Welk & His Orchestra"
"1941","1","-","-","21","Barry Wood"
"1941","2","-","-","22","Dinah Shore"
"1941","2","-","-","22","Lawrence Welk & His Orchestra"
"1941","1","-","-","22","Andrews Sisters"
"1941","1","-","-","22","Andrews Sisters"
"1941","1","-","-","22","Andrews Sisters"
"1941","1","-","-","22","Connee Boswell"
"1941","1","-","-","22","Bing Crosby"
"1941","1","-","-","22","Jimmy Dorsey & His Orchestra"
"1941","1","-","-","22","Jimmy Dorsey & His Orchestra"
"1941","1","-","-","22","Jan Garber & His Orchestra"
"1941","1","-","-","22","Woody Herman & His Orchestra"
"1941","1","-","-","22","Harry James & His Orchestra"
"1941","1","-","-","22","Sammy Kaye & His Orchestra"
"1941","1","-","-","22","Wayne King & His Orchestra"
"1941","1","-","-","22","Kay Kyser & His Orchestra"
"1941","1","-","-","22","Guy Lombardo & His Royal Canadians"
"1941","1","-","-","22","Johnny Long & His Orchestra"
"1941","1","-","-","22","Clyde McCoy & His Orchestra"
"1941","1","-","-","22","Vaughn Monroe & His Orchestra"
"1941","1","-","-","22","Artie Shaw & His Orchestra"
"1941","1","-","-","22","Orrin Tucker & His Orchestra"
"1941","1","-","-","22","Fats Waller"
"1941","1","-","-","23","Gene Autry"
"1941","1","-","-","23","Gene Autry"
"1941","1","-","-","23","Charlie Barnet & His Orchestra"
"1941","1","-","-","23","Cab Calloway & His Orchestra"
"1941","1","-","-","23","Cab Calloway & His Orchestra"
"1941","1","-","-","23","Larry Clinton & His Orchestra"
"1941","1","-","-","23","Bing Crosby"
"1941","1","-","-","23","Bing Crosby"
"1941","1","-","-","23","Bing Crosby"
"1941","1","-","-","23","Bing Crosby & Mary Martin (Jack Teagarden & His Orchestra)"
"1941","1","-","-","23","Bob Crosby & His Orchestra"
"1941","1","-","-","23","Jimmy Dorsey & His Orchestra"
"1941","1","-","-","23","Jimmy Dorsey & His Orchestra"
"1941","1","-","-","23","Ella Fitzgerald"
"1941","1","-","-","23","Ella Fitzgerald"
"1941","1","-","-","23","Harry's Tavern Band"
"1941","1","-","-","23","Woody Herman & His Orchestra"
"1941","1","-","-","23","Dick Kuhn & His Orchestra"
"1941","1","-","-","23","Freddy Martin & His Orchestra"
"1941","1","-","-","23","Louise Massey & The Westerners"
"1941","1","-","-","23","Glenn Miller & His Orchestra"
"1941","1","-","-","23","Glenn Miller & His Orchestra"
"1941","1","-","-","23","Glenn Miller & His Orchestra"
"1941","1","-","-","23","Vaughn Monroe & His Orchestra"
"1941","1","-","-","23","Teddy Powell & His Orchestra"
"1941","1","-","-","23","Alvino Rey & His Orchestra"
"1941","1","-","-","23","Dinah Shore"
"1941","1","-","-","23","Ernest Tubb"
"1941","1","-","-","24","Mildred Bailey"
"1941","1","-","-","24","Charlie Barnet & His Orchestra"
"1941","1","-","-","24","Connee Boswell"
"1941","1","-","-","24","Cab Calloway & His Orchestra"
"1941","1","-","-","24","Bing Crosby"
"1941","1","-","-","24","Bing Crosby"
"1941","1","-","-","24","Al Donahue & His Orchestra"
"1941","1","-","-","24","Shep Fields & His Rippling Rhythm Orchestra"
"1941","1","-","-","24","Benny Goodman & His Orchestra"
"1941","1","-","-","24","Benny Goodman Sextet (featuring Count Basie, Piano)"
"1941","1","-","-","24","Woody Herman & His Orchestra"
"1941","1","-","-","24","Richard Himber & His Orchestra"
"1941","1","-","-","24","Ink Spots"
"1941","1","-","-","24","Ink Spots"
"1941","1","-","-","24","Art Jarrett & His Orchestra"
"1941","1","-","-","24","Dick Jurgens & His Orchestra"
"1941","1","-","-","24","Sammy Kaye & His Orchestra"
"1941","1","-","-","24","Kay Kyser & His Orchestra"
"1941","1","-","-","24","Guy Lombardo & His Royal Canadians"
"1941","1","-","-","24","Freddy Martin & His Orchestra"
"1941","1","-","-","24","Jay McShann & His Orchestra"
"1941","1","-","-","24","Joe Reichman & His Orchestra"
"1941","1","-","-","24","Artie Shaw & His Orchestra"
"1941","2","-","-","25","Vaughn Monroe & His Orchestra"
"1941","1","-","-","25","Louis Armstrong"
"1941","1","-","-","25","Count Basie & His Orchestra"
"1941","1","-","-","25","Les Brown & His Orchestra"
"1941","1","-","-","25","Jimmy Dorsey & His Orchestra"
"1941","1","-","-","25","Benny Goodman & His Orchestra (Vocal Peggy Lee)"
"1941","1","-","-","25","Benny Goodman & His Orchestra (Vocal Helen Forrest)"
"1941","1","-","-","25","Woody Herman & His Orchestra"
"1941","1","-","-","25","Tiny Hill & His Orchestra"
"1941","1","-","-","25","Billie Holiday"
"1941","1","-","-","25","Ink Spots"
"1941","1","-","-","25","King Sisters"
"1941","1","-","-","25","Louise Massey & The Westerners"
"1941","1","-","-","25","Carmen Miranda"
"1941","1","-","-","25","Tony Pastor & His Orchestra"
"1941","1","-","-","25","Leo Reisman & His Orchestra"
"1941","1","-","-","25","Sons of the Pioneers"
"1941","1","-","-","25","Claude Thornhill & His Orchestra"
"1941","1","-","-","25","Marek Weber & His Orchestra"
"1941","1","-","-","26","Bob Chester & His Orchestra"
"1941","1","-","-","26","Xavier Cugat & His Waldorf-Astoria Orchestra"
"1941","1","-","-","26","Eddy Duchin & His Orchestra"
"1941","1","-","-","26","Ella Fitzgerald"
"1941","1","-","-","26","Wayne King & His Orchestra"
"1941","1","-","-","26","Gene Krupa & His Orchestra"
"1941","1","-","-","26","Henri Rene & His Orchestra"
"1941","1","-","-","27","Claude Thornhill & His Orchestra"
"1941","1","-","-","27","Bob Wills & His Texas Playboys"
"1941","1","-","-","29","Glenn Miller & His Orchestra"
"1942","17","-","11","1","Bing Crosby"
"1942","19","-","10","1","Glenn Miller & His Orchestra"
"1942","13","-","8","1","Kay Kyser & His Orchestra"
"1942","20","-","8","1","Glenn Miller & His Orchestra"
"1942","16","-","6","1","Jimmy Dorsey & His Orchestra (Vocal Bob Eberle & Helen O'connell)"
"1942","21","-","4","1","Harry James & His Orchestra"
"1942","21","-","2","1","Glenn Miller & His Orchestra"
"1942","18","-","4","1","Woody Herman & His Orchestra"
"1942","23","-","2","1","Kay Kyser & His Orchestra"
"1942","14","-","3","1","Kay Kyser & His Orchestra"
"1942","21","-","4","1","Benny Goodman & His Orchestra"
"1942","15","-","2","1","Harry James & His Orchestra"
"1942","14","-","4","1","Kay Kyser & His Orchestra"
"1942","17","-","2","1","Glenn Miller & His Orchestra"
"1942","12","-","2","2","Charlie Spivak & His Orchestra"
"1942","18","-","1","2","Glenn Miller & His Orchestra"
"1942","15","-","3","1","Vaughn Monroe & His Orchestra"
"1942","10","-","1","2","Alvino Rey & His Orchestra"
"1942","13","-","2","1","Harry James & His Orchestra"
"1942","9","-","-","3","Bing Crosby"
"1942","16","-","-","3","Spike Jones & His City Slickers"
"1942","10","-","1","1","Alvino Rey & His Orchestra"
"1942","14","-","-","3","Sammy Kaye & His Orchestra (Vocal Don Cornell)"
"1942","10","-","-","6","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra & Pied Pipers)"
"1942","8","-","-","3","Sammy Kaye & His Orchestra"
"1942","10","-","-","4","Merry Macs"
"1942","15","-","-","4","Harry James & His Orchestra"
"1942","11","-","-","4","Dinah Shore"
"1942","8","-","-","4","Jimmie Lunceford & His Orchestra"
"1942","7","-","-","4","Benny Goodman & His Orchestra (Vocal Dick Haymes)"
"1942","8","-","-","4","Abe Lyman & His California Orchestra"
"1942","13","-","-","5","Russ Morgan & His Orchestra"
"1942","15","-","3","1","Benny Goodman & His Orchestra (Vocal Peggy Lee)"
"1942","10","-","-","5","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra)"
"1942","12","-","-","5","Harry James & His Orchestra"
"1942","14","-","1","1","Vaughn Monroe & His Orchestra"
"1942","9","-","-","5","Woody Herman & His Orchestra"
"1942","11","-","2","1","Kay Kyser & His Orchestra"
"1942","9","-","-","6","Andrews Sisters"
"1942","9","-","-","6","Glenn Miller & His Orchestra"
"1942","13","-","-","7","Johnny Mercer"
"1942","12","-","-","7","Glenn Miller & His Orchestra"
"1942","11","-","-","7","Glenn Miller & His Orchestra"
"1942","10","-","-","7","Glenn Miller & His Orchestra (Vocal Ray Eberle)"
"1942","6","-","-","7","Horace Heidt & His Orchestra"
"1942","13","-","1","1","Kay Kyser & His Orchestra"
"1942","17","-","1","2","Kay Kyser & His Orchestra"
"1942","7","-","-","8","Dinah Shore"
"1942","5","-","-","8","Merry Macs"
"1942","7","-","-","8","Glen Gray & Casa Loma Orchestra"
"1942","14","-","-","7","Glenn Miller & His Orchestra"
"1942","11","-","-","8","Dinah Shore"
"1942","11","-","-","8","Kate Smith"
"1942","9","-","-","8","Charlie Spivak & His Orchestra"
"1942","6","-","-","6","Alvino Rey & His Orchestra (Vocal King Sisters)"
"1942","6","-","-","8","Charlie Spivak & His Orchestra"
"1942","8","-","-","8","Cab Calloway & His Orchestra"
"1942","10","-","-","7","Kay Kyser & His Orchestra"
"1942","3","-","-","8","Freddy Martin & His Orchestra"
"1942","10","-","-","9","Freddie Slack & His Orchestra"
"1942","3","-","-","9","Bing Crosby"
"1942","8","-","-","9","Bing Crosby"
"1942","10","-","-","9","Jimmy Dorsey & His Orchestra"
"1942","9","-","-","9","Jimmy Dorsey & His Orchestra"
"1942","9","-","-","7","Harry James & His Orchestra"
"1942","4","-","-","9","Harry James & His Orchestra"
"1942","4","-","-","9","Guy Lombardo & His Royal Canadians"
"1942","8","-","-","9","Kate Smith"
"1942","5","-","-","10","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra)"
"1942","20","-","-","10","Freddie Slack & His Orchestra"
"1942","3","-","-","10","Jimmy Dorsey & His Orchestra"
"1942","11","-","-","3","Jimmy Dorsey & His Orchestra"
"1942","1","-","-","10","Benny Goodman & His Orchestra (Vocal Dick Haymes)"
"1942","5","-","-","10","Glenn Miller & His Orchestra (Vocal Ray Eberle)"
"1942","3","-","-","10","Dinah Shore"
"1942","4","-","-","11","King Sisters"
"1942","9","-","-","9","Glenn Miller & His Orchestra"
"1942","15","-","6","2","Bing Crosby"
"1942","6","-","-","11","Kenny Baker"
"1942","3","-","-","11","Merry Macs"
"1942","n/a","-","-",,"Johnnie Johnston"
"1942","6","-","-","13","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra)"
"1942","14","-","-","4","Tommy Dorsey & His Orchestra"
"1942","3","-","-","12","Dinah Shore"
"1942","6","-","-","11","Sammy Kaye & His Orchestra"
"1942","11","-","-","3","Alvino Rey & His Orchestra"
"1942","7","-","-","8","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra)"
"1942","4","-","-","11","Harry James & His Orchestra"
"1942","7","-","-","12","Ray Noble & His Orchestra"
"1942","2","-","-","15","Gordon Jenkins & His Orchestra"
"1942","3","-","-","11","Freddy Martin & His Orchestra"
"1942","2","-","-","15","Jimmy Dorsey & His Orchestra"
"1942","1","-","-","13","Tommy Dorsey & His Orchestra"
"1942","1","-","-","12","Harry James & His Orchestra"
"1942","2","-","-","11","Harry James & His Orchestra"
"1942","1","-","-","11","Vaughn Monroe & His Orchestra"
"1942","13","-","-","7","Jimmy Dorsey & His Orchestra"
"1942","5","-","-","13","Jimmy Dorsey & His Orchestra"
"1942","7","-","-","3","Andrews Sisters"
"1942","15","-","-","3","Dick Jurgens & His Orchestra"
"1942","2","-","-","14","Andrews Sisters"
"1942","7","-","-","7","Elton Britt"
"1942","2","-","-","17","Benny Goodman & His Orchestra (Vocal Dick Haymes)"
"1942","11","-","2","1","Freddy Martin & His Orchestra"
"1942","1","-","-","14","Gene Autry"
"1942","3","-","-","13","Duke Ellington & His Famous Orchestra"
"1942","1","-","-","13","Shep Fields & His Rippling Rhythm Orchestra"
"1942","2","-","-","13","Sammy Kaye & His Orchestra"
"1942","2","-","-","12","Jimmie Lunceford & His Orchestra"
"1942","1","-","-","15","Freddy Martin & His Orchestra"
"1942","2","-","-","17","Glenn Miller & His Orchestra"
"1942","1","-","-","13","Lucky Millinder & His Orchestra"
"1942","5","-","-","12","Charlie Spivak & His Orchestra"
"1942","2","-","-","13","Vaughn Monroe & His Orchestra"
"1942","3","-","-","13","Tommy Tucker & His Orchestra"
"1942","3","-","-","14","Benny Goodman & His Orchestra (Vocal Peggy Lee)"
"1942","2","-","-","19","Harry James & His Orchestra"
"1942","2","-","-","16","Art Kassel & His Kassels-in-the-Air"
"1942","3","-","-","16","Dinah Shore"
"1942","1","-","-","14","Kenny Baker"
"1942","1","-","-","15","Tommy Dorsey & His Orchestra (Vocal Frank Sinatra & Pied Pipers)"
"1942","1","-","-","18","King Sisters"
"1942","2","-","-","15","Benny Goodman & His Orchestra"
"1942","1","-","-","20","Benny Goodman Sextet (Vocal Peggy Lee)"
"1942","1","-","-","17","Woody Herman & His Orchestra"
"1942","1","-","-","12","Dinah Shore"
"1942","2","-","-","17","Harry James & His Orchestra"
"1942","17","-","-","8","Andrews Sisters"
"1942","1","-","-","14","Bing Crosby"
"1942","1","-","-","18","Jimmy Dorsey & His Orchestra"
"1942","1","-","-","18","Jimmy Dorsey & His Orchestra"
"1942","1","-","-","20","Jimmy Dorsey & His Orchestra"
"1942","1","-","-","15","Shep Fields & His Rippling Rhythm Orchestra"
"1942","2","-","-","15","Glenn Miller & His Orchestra"
"1942","1","-","-","15","Glenn Miller & His Orchestra"
